K,s,c_exponent,c_max,firing_threshold,idio_std,mse_u,mse_v,mse_combined,mse_du,mse_dv,mse_d_combined
7.896935012744277,0.056776664375558464,1.8774329209453142,1.9535394009865734,0.3331771928669054,0.06889063931910026,0.0005388373241328172,0.006947359905382391,0.0023086732099317454,7.40359181147473e-05,6.672695741890052e-05,3.202107814852057e-05
8.870531963048538,0.0416704650544574,3.9794543657172063,0.9688526676401017,0.3327978319060245,0.11723850427762647,0.0006586732284320514,0.004738767241014209,0.0018097814606426212,0.00011071702606403995,6.604608612086551e-05,4.903011229047824e-05
7.082294019789499,0.047509461064351256,4.483932252365192,1.5281360955988592,0.4047353048716116,0.14319645310887572,0.0010744160369286877,0.008948330844126419,0.003594062933094521,0.0001389417235413046,9.701089789669716e-05,6.377436715493634e-05
3.3188839545336317,0.04722549838097218,1.8843951113157957,1.1041055983851933,0.29001949202482147,0.011556782118571467,0.0003489117475406703,0.028687045791123897,0.007210019874681274,4.0995024414628735e-05,0.0001381443647526313,4.499148098878384e-05
1.7382999752820385,0.0132079248265108,2.940606641852032,0.7368348894410452,0.32636850848273835,0.07628780336517979,0.0026998349650089416,0.008291000464661134,0.00484818368676994,5.1465661359557935e-05,6.728120194479182e-05,3.1318138048423286e-05
4.284490916078974,0.01448508495647494,2.674613330823124,1.874536693843702,0.2034228020510134,0.05477830211898543,0.0006503079757746795,0.0017112365035469636,0.000853250599974412,4.9971659683356836e-05,4.140684745544892e-05,2.6489368388218463e-05
8.2599057495374,0.032686346474146824,0.9994566350823929,0.2776627302494949,0.3365860441175348,0.13491696797217093,0.0007576293251636956,0.0046337601855062265,0.0018925519538979163,0.00011782991978411256,7.59692967699e-05,5.753472848909189e-05
1.473508278223363,0.02016559724556633,2.0955375822698423,1.592371901496902,0.14653713219087072,0.13054454287809633,0.006884697714075075,0.02162290063712831,0.012905837432372159,7.013489419386175e-05,0.00014754356002381457,5.7549651182921564e-05
5.963875269940059,0.0319235167683299,2.665890742148282,1.7886376181993915,0.2180281625833889,0.04192399706747376,0.00043493529738205915,0.003564649398282667,0.001181810897687754,5.158781771442632e-05,4.505171263248928e-05,2.5442826769867752e-05
7.092438109782222,0.06248747071133006,3.49437805588362,1.3312438150066088,0.39774172559992244,0.044163471626545575,0.0004197330132068534,0.01017073294283027,0.0029634745081510345,5.293520670709654e-05,7.286709644424362e-05,2.8396625938146266e-05
