K,c_exponent,idio_std,mse_d_combined,mse_bc,mse_flow,mse_path
6.9951721639391495,3.6397736412249246,0.048832042838074526,0.0003085534201136445,0.026966203241484982,0.00131963117616096,541.728726109657
14.006421207968028,8.459426637057966,0.008864376276947823,0.0025500974730925208,0.15954838650736397,0.010045609398860834,3953.350040999192
18.232246343175298,6.457892298269126,0.03981720712769901,0.0011940951676338027,0.022879998603901056,0.004650012401813204,1489.5774337931505
10.41662695671377,7.892044531682212,0.010774816772479108,0.0019295450897121912,0.21934357099468402,0.007842246989074991,3672.588680326595
11.075622011366413,9.528379393977776,0.05240182733666478,0.0014532261553414924,0.035054221328688066,0.005753014542861449,1898.2849057047463
7.366262226245918,7.780343965654652,0.0050496790135827144,0.0015798334574854765,0.2932948320147986,0.006521984625069114,3745.6886824856424
4.996196138015695,1.6446056648691896,0.010594429965426009,0.0005551045123688807,0.1075687513360551,0.0023754093579614914,1367.124666197663
19.28130698397174,4.987366664471203,0.013368870602865204,0.0035430452661042227,0.10532301555028435,0.014014842279788902,4800.393826240875
1.4275674775469127,5.248353054860824,0.024313748963645306,0.0003458237779825226,0.08843282050869535,0.0015818230385721882,1004.5467467377925
10.52292342828817,8.742158806214466,0.03569932719718095,0.0022893693228032363,0.082319813991897,0.009347018093905497,3269.1701439268945
1.7563984862222757,1.8869069111152172,0.016537895345167652,0.00028719243096626514,0.06707555281503695,0.001300647899462863,795.0168638639377
14.642351700706834,3.21197079256062,0.026153978076668905,0.0015867784291786556,0.07231150127807494,0.006292655825137569,2300.6066584553146
5.401421681793223,5.77085881125883,0.052452907698448833,0.00027174334909598483,0.032905148398011466,0.0011997844223432014,541.551651709108
18.110772497086497,4.775370348471609,0.022644202315407494,0.0017658360414606214,0.04791782476753798,0.006911828426625429,2327.1739169808857
8.75263328115097,9.20509610639732,0.04704616670931997,0.0010561778471515919,0.05531354098923651,0.004354963932976686,1611.4147225626314
4.386237384297363,8.84800166117203,0.008037948983527565,0.001242009942046624,0.24698878694653584,0.005213252417244108,3070.624148259387
15.495925267277833,6.366696492482036,0.019788249793381958,0.0019329748107416898,0.06699843619552955,0.007548588007495945,2634.418254917285
18.663537016938637,4.8780332389692544,0.006128763926309665,0.0028901651552225302,0.17365682245775366,0.01143408609376547,4453.850821901015
5.800467693467847,7.04055075462536,0.03839304030944446,0.0005590614265356686,0.07039810996642515,0.002416411436879183,1137.4196424772547
3.028252243456617,5.071134838233162,0.03927752423059118,0.00028018701059608346,0.05557996011443124,0.001294565242035911,713.7319605212886
9.447628587360434,6.701875887870549,0.05944151944293067,0.0009858804883234038,0.027145609363622786,0.003986080663515022,1325.0849061275997
3.792239040226223,5.0892055116265436,0.04439016127387707,0.0002565234291669922,0.044792055702516015,0.0011848777816176115,613.4157395634895
4.563292236540125,1.8547892599842555,0.01035790606036813,0.0006067213439815305,0.12003008943269676,0.0025910208394674342,1508.2523852495053
13.45657166450689,4.851535089084389,0.05130680420792585,0.0012610954351056872,0.02258870508025152,0.005091960154792684,1626.392757102532
4.665813787318026,9.680017668320646,0.041298590588870226,0.00046478613228786205,0.06801526701282762,0.002048176404552811,1012.2292458679593
4.743914094936187,0.8560927863985268,0.011011576013195898,0.00023789335166736494,0.03248857486540077,0.0010614884437245323,512.3129128930486
3.708958418002525,2.421961891603458,0.05059801974418468,8.464250836507248e-05,0.017239923930082852,0.00041017794619033785,215.2734747280011
2.8099847823655537,8.184061280266839,0.01745351732810647,0.0006278317142311889,0.15088081478363852,0.0027307044381515515,1733.5652209235452
10.046410488827977,6.040634189972842,0.005700555647056212,0.0016500772388953612,0.2925586544520447,0.006804152431735454,3820.955486464004
14.418676550053497,8.36800015855915,0.037220304659789774,0.0015542832805894341,0.03558012175467262,0.0060551630888608975,1991.0033123692504
3.1964674868281,6.94791061058161,0.03300291627163509,0.0003838656928206667,0.08012314410222957,0.0017298297569913919,995.0231456536204
17.73494568474386,5.5123598052735945,0.03532411829411906,0.001095430525770288,0.025670380749160795,0.0042203341744923685,1382.7094773555862
14.280773039905522,6.6595053022734785,0.02551838607263349,0.0017371248463002552,0.0551163902230148,0.006789532665942114,2334.699044214937
9.395144957594834,5.9805301450799275,0.036259365576520035,0.001118710992180185,0.07650326675198675,0.004623937415513945,1827.0026421865753
12.815437898621596,9.035307972637217,0.04668709526048281,0.0026523766098462995,0.049920905567392856,0.010565227879215286,3426.116721925572
3.4548632490582665,6.3274125491568025,0.03436129973504644,0.0003817413598864855,0.07464808634197025,0.0017173134611165588,957.5645505414275
5.850283085818522,9.438038754780791,0.05993771723078273,0.0003148340409144744,0.03022394787284769,0.0013522904102132615,566.1875951057809
14.970496731115437,3.4518890013944743,0.0181482594418502,0.002120200861962512,0.11639160988764145,0.00842625725630957,3210.6470606680505
19.33278539997695,2.3166413966140147,0.016974379471731183,0.0015270490078632098,0.04860662444397455,0.005974938705440228,2058.4455657791837
2.725507694237864,5.281533846709768,0.003914222280505619,0.0011191209380073273,0.23357343897837166,0.004747248004726877,2851.949206344878
16.825261542597268,5.447365506958964,0.014615925784207225,0.0028738536975824566,0.09627618145473937,0.011324721737741262,3942.567386207147
13.18345215566188,7.53825029576289,0.009969679183046823,0.002198371416017588,0.1544203717473511,0.008641422538086646,3503.677369562309
8.62173506827633,7.912982720422791,0.011138403804425778,0.001164132592830519,0.23340697944110889,0.004826177821103738,2864.799223199512
