K,s,c_exponent,zero_fraction,firing_threshold,idio_std,slope_u,slope_v,slope_combined
4.010909280371507,0.04876369476161636,0.3432695383084586,0.018104637907240224,0.19277366695220574,0.03934615646272188,2.047062141919441,1.9057609583027806,0.7799476607011299
3.708196639134543,0.0380204319164905,0.8454768802358182,0.22743586793998213,0.4178087332344119,0.021441534039479133,2.0637150422137114,1.9049168361046116,0.8126110161027948
5.025206243035705,0.05640058280548309,0.9935598876146495,0.20854342149630187,0.14995428739705421,0.017896476681645748,2.104945740423173,1.9160581722194303,0.7882671259141606
3.420925010766239,0.03451226172322534,0.8477565665913283,0.09815621565055598,0.28999617912420084,0.04151341702597539,2.0514652061306844,1.8878156816694431,0.7977847506594612
2.8323261408268445,0.032300600938652696,0.458715142463584,0.2789998099983927,0.13536787978856138,0.056896479170244284,2.0254812333391805,1.8739095758212665,0.807078610488485
1.3937137207623986,0.028077377720640475,0.6741853301948696,0.09737383961319446,0.1575030651793838,0.04381190087877953,1.9550769044060048,1.8801028438310259,0.8025183246985516
4.101138250700877,0.05385058520042113,0.2941756473924558,0.48429390397246297,0.4635486132649465,0.051527429683004236,2.04093643792991,1.9056082274609203,0.76498453947029
2.07166143753719,0.024341225627064454,0.5916352767410779,0.35197551153980206,0.1193417469217087,0.042487471592050956,1.9989788231350978,1.8802606632670882,0.8222179952863341
5.161057391548861,0.021362613722520796,0.5326993718590072,0.4836225558493445,0.3902870104590746,0.027230294375929536,2.057885302819522,1.8737823123502528,0.8561014913806472
3.91317717106862,0.030454181835109367,0.6571340221221328,0.1424839565201598,0.4914830918663926,0.036767100282353714,2.053098846317006,1.8865294764206835,0.8120338152388428
3.3463324886657237,0.026044227572617065,0.5747426656543627,0.3479146610492307,0.4935510180126874,0.04733963882507778,2.0302308720372344,1.870269481493765,0.8297514635292637
4.534721149553361,0.06429320211301981,0.2767308167091693,0.038524775375707976,0.21341749774826482,0.027105161203242904,2.048733660838114,1.9194291671239216,0.7803775372139908
2.7605902303749863,0.020670445290688844,0.29661757297170643,0.30566344103765447,0.10423568022868233,0.04999788039591851,2.013961011316456,1.8605617351471013,0.8542510480165442
5.074487210192287,0.05472435901531453,0.6679206935565096,0.27670914988176076,0.3830331213807349,0.006941934549604896,2.1429317155756773,1.9155872232781657,0.8010952392988746
5.01090962163238,0.0474233456207329,0.45335658991212135,0.37243262767430146,0.4116452718166097,0.05711413304399583,2.0747452616819166,1.8907012542621433,0.7717522628786374
5.554006929427988,0.030977454262308447,0.2509902832676542,0.0219997783002897,0.004517462377998327,0.0541462559215205,2.0811273558501053,1.8549380606142936,0.8382352723448745
1.6290700953993433,0.02033821150380697,0.6267940122684115,0.0621597184401504,0.18661226674572964,0.05553792159979613,1.9920779327548868,1.863816111277966,0.8268742959674984
5.257228597469679,0.04666645025999178,0.5356818150645143,0.3715599009210973,0.11234355772382622,0.014332419899866531,2.075771639841308,1.9150328178398714,0.807425107090368
4.988375565572916,0.029783555888205082,0.2804791560853456,0.2672937646866386,0.30531923917581394,0.029583421181425477,2.0511289826608685,1.8905963321498773,0.8212358526585237
3.4492044843898624,0.03421046999824262,0.3327169732596068,0.41664316224703885,0.30243162870951645,0.022652586668923457,2.0200436880098604,1.9042560826284363,0.8312973431367378
2.293733374286624,0.06391307479598948,0.7423453146604504,0.12987659767183685,0.48331862553816596,0.041898547232300215,2.0201894488233902,1.9043256968045768,0.790058375957553
2.6950773836393784,0.052249547563907525,0.5794434958739565,0.21295396252864854,0.4860357884482784,0.05274032412586986,2.025268240771336,1.8951216158862463,0.7767440153382102
2.8625785535893913,0.022202183464964824,0.3027704696459951,0.19343538382091227,0.3828772431216128,0.024288255025370614,2.0137622374534985,1.8935863076964643,0.8469534360359937
4.488272593305631,0.0588958711278485,0.31197840759929074,0.4510601913618569,0.14537091921045847,0.051949430754500335,2.054745678265052,1.9108613274397976,0.7540378801179559
4.044428624541746,0.044410540495073605,0.6914321675537124,0.046657703293998515,0.4253446488493962,0.018707638250766472,2.0845053978491555,1.909421549324288,0.8072209307429377
2.333151899569005,0.04300694287379728,0.2561338625044249,0.20117237580727185,0.43814481623973284,0.02753739271755019,1.987834487388653,1.9053957315134262,0.8207941685666528
2.017091711663593,0.04530888849776058,0.431087788756173,0.19092629406444214,0.022316733987527412,0.03146768614513547,1.987240007544965,1.9025218683856688,0.8115816490277783
2.9035823219185963,0.040938964099721746,0.9316603400215486,0.04197848004855254,0.017437338344246944,0.03028089746138362,2.0506380674190186,1.8997207734647603,0.8032967182837767
2.799219467649854,0.0346355012543107,0.6847527044237103,0.41161999210336675,0.10998699232662511,0.032998323975459924,2.0200446390644586,1.8959282864354279,0.8140227693904388
1.8150375668965872,0.026710767374099394,0.6855973079265454,0.4941499717957451,0.3047087392751756,0.03754843299725617,1.9738243863124139,1.8870102297593896,0.8172102247961159
3.309505057922878,0.044186024081564,0.4614006822276928,0.18695844151282612,0.31344726943778967,0.00333830748328638,2.113842407156519,1.9146747214835091,0.7788882103326504
4.679257422779346,0.0320674956732728,0.44777689916129404,0.28990516920927606,0.4780293219416728,0.003399297898259607,2.1567515346603296,1.9129413858522273,0.7991893859134604
1.7127424595833016,0.029399311640376184,0.5648944154288197,0.38115812275958744,0.3215819709957947,0.02467168879672361,1.943419095444777,1.8965929590275055,0.8316709360416956
2.038646907559956,0.060759810210275184,0.8807166311006346,0.030431256410430887,0.47148131445725394,0.0444696512880014,2.0154249803638318,1.901436254496575,0.7865074612582015
