K,s,c_exponent,zero_fraction,firing_threshold,idio_std,smm_loss
5.44441721052025,0.055785143457645334,0.46356414582709127,0.07540809721678589,0.36565967614261935,0.03188022228050561,155.83225965581593
1.2745425112098072,0.04703488924348983,0.6465838023416173,0.0066171619911021455,0.19043422609278374,0.013509679183046821,574.4760367065034
3.3157197548095603,0.0427841286756869,0.6248780144630396,0.36612477174629804,0.2650582938444701,0.03542510004612924,178.80196779112518
2.199878985843278,0.04749652924279096,0.33822593161350656,0.3530283687457147,0.45810230156488246,0.003954641543460228,391.9076267690114
4.513961303422592,0.03489363556697876,0.7557509232259296,0.07334765103431098,0.06575144232363275,0.030861754247485575,130.85277153608672
1.6656030055003446,0.05206037993945216,0.8762485930645173,0.06381664375689487,0.28570407315299057,0.007422219529281267,545.5032576501147
4.238569979157358,0.040158763592724515,0.5163491631634751,0.1632378028281408,0.32938584272625715,0.05347175072765473,127.01337211395321
1.342827590607045,0.05667639368302012,0.41800074797161446,0.07022396834755522,0.32316936855872824,0.05100137322907562,458.9484035586029
1.038477050371512,0.05436206264818037,0.8793516025534807,0.2694878508803791,0.25480539065226776,0.03961196651702334,598.9511991657946
4.941315688455828,0.03410155955128158,0.4757379037048656,0.28640562539748726,0.12527762182606889,0.036264598250373085,117.24010533364986
5.317191289385968,0.022814236460372745,0.892647711528561,0.11910005420656106,0.2785521416380113,0.031042019684286007,90.26198024218365
5.346934927824694,0.027449176468461074,0.5805238504978549,0.39173531399817735,0.25013772447935695,0.006632063489313051,130.38364298993315
3.9332664036877487,0.05414886342722884,0.7200573118031817,0.08810458322436815,0.1828300115485306,0.04145632176558669,182.43021158691735
4.578780977786646,0.04600312048811736,0.26119865346459437,0.06583426884804773,0.3571928320699065,0.028373331957395467,157.42551473166174
1.8962539302826513,0.02814741164257503,0.7161752075489848,0.1966440937804827,0.07477720856447155,0.0448627442834525,183.9414464255484
4.6207312893927135,0.05353245421703212,0.780421202588109,0.06738882554756583,0.34333585814325146,0.023814087367698532,180.36641751187298
4.84915241032776,0.06314762876788688,0.412396114600153,0.11820443163385655,0.16041146574806064,0.039216592379128314,177.63141072445964
5.059162596761032,0.05732092516762047,0.4796086617858011,0.2135273824711665,0.31510452609285233,0.006019758355513311,204.92926696542375
4.9724488189343985,0.03507633855418793,0.4349369466078514,0.47968282072333285,0.012110134736363297,0.016780646447889083,139.02607389713037
2.979938231712157,0.03928509507924949,0.953985093305133,0.30334309855007435,0.36431258499768665,0.05202482082309982,164.16708591851764
5.508847210469215,0.04999977166498579,0.6624901022143289,0.4358171571210453,0.035579121594804655,0.023257352413111776,152.47202034649644
2.3888103483758547,0.0446215738156364,0.906064574134565,0.010622536568467567,0.24729150051671328,0.04758275119274536,223.24779572033836
4.32856174727729,0.046122599013996034,0.6599969078053569,0.049570629306705236,0.3018632327151823,0.011423685318759182,185.6659991966245
4.632500442500738,0.057245245161211294,0.5924660473946047,0.4616443629136182,0.2790848813851103,0.034069318316862204,176.15895102302449
5.667262688297666,0.036745577631232595,0.867962150865843,0.2328151759855216,0.21175809702885287,0.032655614550162346,116.25185733069907
4.084738319694984,0.03885820621328953,0.6171661999918416,0.1832435328896404,0.1088828935919484,0.019142813735992227,161.40774353942348
4.661936396804251,0.056499405728198046,0.7691847733951006,0.009398335895767744,0.3032104553530416,0.03614188641379436,171.25304225423264
2.6768377813232354,0.02383609645533794,0.6722587011911769,0.04452753297552247,0.3671775338424175,0.05490556351723438,119.79333954606984
5.231485140853703,0.04988998583352709,0.9023867214466583,0.14099060963037882,0.013707247027180465,0.027030712117404137,152.92154621707294
